1,2017-05-24 01:20:00,24,5,2017
2,2017-03-20 15:49:30,20,3,2017
3,2017-03-29 20:18:20,29,3,2017
4,2017-02-04 05:22:16,4,2,2017
5,2017-03-04 17:26:16,4,3,2017
6,2017-06-12 07:30:51,12,6,2017
7,2017-01-07 01:32:11,7,1,2017
8,2017-01-16 19:47:02,16,1,2017
9,2017-06-14 00:53:58,14,6,2017
10,2017-05-10 20:28:52,10,5,2017
11,2017-01-28 10:57:13,28,1,2017
12,2017-02-24 23:55:44,24,2,2017
13,2017-05-26 04:47:47,26,5,2017
14,2017-05-10 18:06:58,10,5,2017
15,2017-04-30 07:06:37,30,4,2017
16,2017-03-30 19:43:52,30,3,2017
17,2017-01-05 01:19:29,5,1,2017
18,2017-06-26 14:34:28,26,6,2017
19,2017-01-11 18:50:26,11,1,2017
20,2017-06-14 08:39:23,14,6,2017
