1,2017-05-13 14:27:28,13,5,2017
2,2017-05-27 01:38:48,27,5,2017
3,2017-03-11 02:08:06,11,3,2017
4,2017-01-09 14:13:06,9,1,2017
5,2017-04-30 13:37:57,30,4,2017
6,2017-05-17 13:41:29,17,5,2017
7,2017-03-22 04:23:53,22,3,2017
8,2017-02-27 15:17:57,27,2,2017
9,2017-01-23 15:52:11,23,1,2017
10,2017-03-19 02:46:50,19,3,2017
11,2017-02-03 21:11:56,3,2,2017
12,2017-05-07 21:53:32,7,5,2017
13,2017-05-09 13:20:53,9,5,2017
14,2017-03-23 16:25:16,23,3,2017
15,2017-04-23 17:39:25,23,4,2017
16,2017-03-09 06:08:58,9,3,2017
17,2017-03-02 18:59:33,2,3,2017
18,2017-05-23 04:23:58,23,5,2017
19,2017-02-10 21:43:20,10,2,2017
20,2017-04-30 10:47:29,30,4,2017
21,2017-02-06 17:37:44,6,2,2017
22,2017-06-13 00:39:00,13,6,2017
23,2017-01-29 18:52:35,29,1,2017
24,2017-03-08 00:04:14,8,3,2017
25,2017-01-30 04:58:27,30,1,2017
26,2017-02-01 00:41:16,1,2,2017
27,2017-04-08 14:45:52,8,4,2017
28,2017-03-01 00:52:37,1,3,2017
29,2017-03-01 20:34:29,1,3,2017
30,2017-04-05 02:54:14,5,4,2017
