1,1,7,7,3072
1,1,7,1,3072
1,1,7,5,3072
1,1,7,9,3072
2,2,7,7,540
2,2,7,9,540
2,2,7,8,540
2,2,7,2,540
3,3,8,8,3831
3,3,8,7,3831
3,3,8,4,3831
3,3,8,2,3831
3,3,8,1,3831
4,4,4,4,462
4,4,4,2,462
5,5,8,8,1290
5,5,8,9,1290
5,5,8,5,1290
5,5,8,6,1290
6,6,2,2,5035
6,6,2,1,5035
6,6,2,6,5035
6,6,2,5,5035
6,6,2,9,5035
7,7,8,8,2166
7,7,8,5,2166
8,8,3,3,6336
8,8,3,10,6336
8,8,3,2,6336
8,8,3,5,6336
9,9,2,2,5778
9,9,2,10,5778
9,9,2,9,5778
9,9,2,4,5778
9,9,2,1,5778
10,10,2,2,3784
10,10,2,6,3784
11,11,6,6,560
11,11,6,3,560
11,11,6,2,560
11,11,6,5,560
11,11,6,1,560
12,12,9,9,6339
12,12,9,2,6339
12,12,9,7,6339
13,13,4,4,4648
13,13,4,9,4648
13,13,4,8,4648
14,14,5,5,1437
14,14,5,3,1437
15,15,5,5,3122
15,15,5,8,3122
15,15,5,2,3122
15,15,5,4,3122
15,15,5,9,3122
16,16,10,10,4487
16,16,10,3,4487
16,16,10,2,4487
17,17,5,5,3806
17,17,5,8,3806
17,17,5,2,3806
17,17,5,9,3806
17,17,5,4,3806
18,18,2,2,5855
18,18,2,5,5855
19,19,8,8,1939
19,19,8,5,1939
19,19,8,1,1939
19,19,8,2,1939
20,20,10,10,2298
20,20,10,2,2298
20,20,10,9,2298
20,20,10,3,2298
21,21,5,5,6792
21,21,5,7,6792
21,21,5,3,6792
22,22,5,5,3124
22,22,5,7,3124
22,22,5,1,3124
23,23,8,8,720
23,23,8,9,720
23,23,8,10,720
23,23,8,2,720
23,23,8,7,720
24,24,6,6,2881
24,24,6,10,2881
25,25,8,8,6406
25,25,8,2,6406
25,25,8,5,6406
25,25,8,9,6406
26,26,1,1,6026
26,26,1,9,6026
27,27,9,9,446
27,27,9,8,446
27,27,9,2,446
27,27,9,4,446
27,27,9,3,446
28,28,5,5,4185
28,28,5,1,4185
28,28,5,6,4185
28,28,5,4,4185
28,28,5,9,4185
29,29,9,9,1284
29,29,9,6,1284
30,30,10,10,1514
30,30,10,9,1514
30,30,10,8,1514
30,30,10,6,1514
30,30,10,5,1514
