1,2017-03-11 02:33:10,11,3,2017
2,2017-04-12 23:15:25,12,4,2017
3,2017-03-17 17:26:06,17,3,2017
4,2017-04-20 03:25:23,20,4,2017
5,2017-04-05 05:08:56,5,4,2017
6,2017-02-13 07:28:27,13,2,2017
7,2017-01-08 14:53:00,8,1,2017
8,2017-03-05 13:39:27,5,3,2017
9,2017-05-19 08:08:34,19,5,2017
10,2017-05-29 13:39:37,29,5,2017
11,2017-03-15 23:30:33,15,3,2017
12,2017-06-26 11:31:50,26,6,2017
13,2017-04-29 22:58:09,29,4,2017
14,2017-04-30 05:12:25,30,4,2017
15,2017-03-07 13:25:54,7,3,2017
16,2017-01-22 15:58:09,22,1,2017
17,2017-05-21 17:33:15,21,5,2017
18,2017-03-10 01:51:39,10,3,2017
19,2017-04-12 08:01:03,12,4,2017
20,2017-05-22 06:54:19,22,5,2017
21,2017-02-03 00:42:45,3,2,2017
22,2017-03-17 00:01:06,17,3,2017
23,2017-02-23 16:54:07,23,2,2017
24,2017-05-02 18:04:46,2,5,2017
25,2017-04-02 11:44:05,2,4,2017
26,2017-06-01 05:10:07,1,6,2017
27,2017-03-15 07:05:36,15,3,2017
28,2017-05-03 01:37:57,3,5,2017
29,2017-04-04 03:09:55,4,4,2017
30,2017-06-26 03:49:29,26,6,2017
