1,1,30,30,2714
1,1,30,144,2714
1,1,30,91,2714
1,1,30,162,2714
2,2,248,248,3404
2,2,248,26,3404
2,2,248,237,3404
3,3,68,68,4319
3,3,68,75,4319
4,4,229,229,1864
4,4,229,224,1864
4,4,229,25,1864
4,4,229,211,1864
5,5,196,196,6962
5,5,196,23,6962
6,6,36,36,3755
6,6,36,127,3755
6,6,36,251,3755
7,7,235,235,1610
7,7,235,211,1610
8,8,84,84,335
8,8,84,294,335
9,9,19,19,5683
9,9,19,20,5683
9,9,19,262,5683
9,9,19,270,5683
9,9,19,8,5683
10,10,260,260,1212
10,10,260,198,1212
10,10,260,225,1212
10,10,260,74,1212
11,11,156,156,2016
11,11,156,147,2016
12,12,258,258,3845
12,12,258,239,3845
12,12,258,264,3845
12,12,258,106,3845
12,12,258,213,3845
13,13,126,126,2538
13,13,126,86,2538
13,13,126,102,2538
13,13,126,192,2538
14,14,204,204,5648
14,14,204,33,5648
14,14,204,268,5648
15,15,167,167,4220
15,15,167,5,4220
15,15,167,189,4220
15,15,167,288,4220
15,15,167,13,4220
16,16,192,192,6914
16,16,192,245,6914
16,16,192,46,6914
17,17,32,32,5675
17,17,32,84,5675
18,18,264,264,2843
18,18,264,106,2843
19,19,121,121,4624
19,19,121,92,4624
20,20,217,217,5229
20,20,217,270,5229
20,20,217,75,5229
21,21,37,37,7190
21,21,37,74,7190
22,22,165,165,225
22,22,165,171,225
22,22,165,159,225
23,23,148,148,1909
23,23,148,70,1909
23,23,148,55,1909
23,23,148,255,1909
24,24,27,27,3014
24,24,27,244,3014
24,24,27,8,3014
24,24,27,172,3014
25,25,241,241,1742
25,25,241,153,1742
25,25,241,274,1742
25,25,241,72,1742
26,26,299,299,4126
26,26,299,277,4126
26,26,299,66,4126
27,27,259,259,5094
27,27,259,224,5094
28,28,99,99,5273
28,28,99,212,5273
28,28,99,224,5273
28,28,99,276,5273
29,29,217,217,6526
29,29,217,270,6526
29,29,217,27,6526
29,29,217,293,6526
30,30,144,144,3368
30,30,144,166,3368
30,30,144,135,3368
30,30,144,124,3368
30,30,144,66,3368
31,31,94,94,4326
31,31,94,271,4326
31,31,94,111,4326
32,32,33,33,917
32,32,33,211,917
32,32,33,126,917
33,33,269,269,1880
33,33,269,70,1880
33,33,269,128,1880
33,33,269,202,1880
33,33,269,183,1880
34,34,287,287,121
34,34,287,188,121
35,35,182,182,3029
35,35,182,34,3029
35,35,182,278,3029
35,35,182,266,3029
36,36,25,25,5733
36,36,25,166,5733
36,36,25,269,5733
37,37,185,185,6416
37,37,185,80,6416
38,38,78,78,2717
38,38,78,161,2717
38,38,78,250,2717
39,39,167,167,6872
39,39,167,182,6872
39,39,167,162,6872
39,39,167,270,6872
39,39,167,150,6872
40,40,261,261,6812
40,40,261,219,6812
40,40,261,84,6812
40,40,261,199,6812
40,40,261,15,6812
41,41,277,277,2983
41,41,277,147,2983
41,41,277,219,2983
42,42,135,135,181
42,42,135,82,181
43,43,297,297,3016
43,43,297,110,3016
43,43,297,199,3016
43,43,297,284,3016
43,43,297,154,3016
44,44,282,282,3052
44,44,282,48,3052
45,45,92,92,5648
45,45,92,220,5648
45,45,92,6,5648
45,45,92,247,5648
45,45,92,148,5648
46,46,13,13,1308
46,46,13,182,1308
46,46,13,17,1308
46,46,13,116,1308
46,46,13,110,1308
47,47,168,168,3287
47,47,168,157,3287
47,47,168,26,3287
47,47,168,66,3287
47,47,168,216,3287
48,48,107,107,3308
48,48,107,140,3308
48,48,107,40,3308
49,49,259,259,1381
49,49,259,137,1381
49,49,259,25,1381
49,49,259,135,1381
50,50,123,123,4649
50,50,123,228,4649
50,50,123,47,4649
51,51,178,178,1753
51,51,178,42,1753
51,51,178,86,1753
52,52,151,151,4758
52,52,151,167,4758
52,52,151,255,4758
53,53,296,296,711
53,53,296,259,711
53,53,296,5,711
53,53,296,156,711
53,53,296,299,711
54,54,61,61,3798
54,54,61,9,3798
54,54,61,147,3798
54,54,61,205,3798
55,55,56,56,2277
55,55,56,68,2277
56,56,56,56,3015
56,56,56,137,3015
57,57,289,289,3304
57,57,289,71,3304
57,57,289,77,3304
57,57,289,262,3304
58,58,265,265,4462
58,58,265,200,4462
59,59,14,14,3921
59,59,14,283,3921
59,59,14,12,3921
59,59,14,44,3921
60,60,88,88,4120
60,60,88,166,4120
60,60,88,89,4120
60,60,88,293,4120
61,61,21,21,3720
61,61,21,220,3720
62,62,248,248,3865
62,62,248,176,3865
62,62,248,22,3865
63,63,242,242,6295
63,63,242,146,6295
64,64,292,292,3784
64,64,292,243,3784
64,64,292,25,3784
64,64,292,86,3784
64,64,292,274,3784
65,65,69,69,6409
65,65,69,81,6409
65,65,69,173,6409
65,65,69,145,6409
65,65,69,260,6409
66,66,105,105,2025
66,66,105,3,2025
66,66,105,184,2025
67,67,153,153,609
67,67,153,168,609
67,67,153,191,609
67,67,153,124,609
67,67,153,173,609
68,68,232,232,7183
68,68,232,17,7183
68,68,232,214,7183
68,68,232,273,7183
69,69,133,133,5954
69,69,133,47,5954
70,70,168,168,4401
70,70,168,260,4401
70,70,168,39,4401
70,70,168,188,4401
70,70,168,34,4401
71,71,85,85,5885
71,71,85,32,5885
71,71,85,247,5885
71,71,85,274,5885
72,72,199,199,1791
72,72,199,279,1791
72,72,199,253,1791
72,72,199,278,1791
72,72,199,68,1791
73,73,278,278,4443
73,73,278,143,4443
73,73,278,98,4443
73,73,278,11,4443
73,73,278,75,4443
74,74,300,300,3112
74,74,300,242,3112
74,74,300,24,3112
74,74,300,254,3112
75,75,147,147,4184
75,75,147,156,4184
76,76,107,107,6648
76,76,107,70,6648
77,77,248,248,1144
77,77,248,3,1144
77,77,248,233,1144
77,77,248,215,1144
78,78,191,191,3203
78,78,191,77,3203
78,78,191,212,3203
78,78,191,214,3203
78,78,191,132,3203
79,79,203,203,1663
79,79,203,5,1663
79,79,203,88,1663
79,79,203,49,1663
79,79,203,188,1663
80,80,230,230,4610
80,80,230,219,4610
80,80,230,292,4610
80,80,230,244,4610
80,80,230,140,4610
81,81,197,197,4172
81,81,197,38,4172
82,82,179,179,3337
82,82,179,148,3337
82,82,179,118,3337
83,83,285,285,5081
83,83,285,43,5081
83,83,285,99,5081
83,83,285,37,5081
84,84,203,203,323
84,84,203,146,323
84,84,203,174,323
85,85,181,181,4566
85,85,181,126,4566
85,85,181,124,4566
85,85,181,20,4566
86,86,264,264,933
86,86,264,218,933
87,87,246,246,3029
87,87,246,293,3029
88,88,226,226,2567
88,88,226,66,2567
88,88,226,141,2567
88,88,226,120,2567
88,88,226,256,2567
89,89,6,6,2325
89,89,6,94,2325
89,89,6,139,2325
90,90,282,282,1691
90,90,282,124,1691
90,90,282,138,1691
91,91,83,83,5555
91,91,83,88,5555
91,91,83,95,5555
91,91,83,180,5555
92,92,18,18,2554
92,92,18,225,2554
92,92,18,180,2554
92,92,18,70,2554
93,93,59,59,5797
93,93,59,192,5797
93,93,59,25,5797
93,93,59,7,5797
93,93,59,276,5797
94,94,192,192,3643
94,94,192,16,3643
94,94,192,145,3643
95,95,226,226,4867
95,95,226,209,4867
95,95,226,83,4867
95,95,226,31,4867
95,95,226,135,4867
96,96,39,39,2424
96,96,39,202,2424
96,96,39,182,2424
96,96,39,164,2424
97,97,113,113,1610
97,97,113,125,1610
97,97,113,213,1610
98,98,21,21,3541
98,98,21,173,3541
98,98,21,87,3541
99,99,175,175,6656
99,99,175,144,6656
99,99,175,126,6656
99,99,175,158,6656
99,99,175,216,6656
100,100,147,147,6088
100,100,147,296,6088
100,100,147,204,6088
101,101,106,106,3461
101,101,106,118,3461
101,101,106,39,3461
102,102,226,226,1083
102,102,226,277,1083
102,102,226,268,1083
102,102,226,136,1083
102,102,226,135,1083
103,103,66,66,2873
103,103,66,110,2873
103,103,66,198,2873
104,104,204,204,6143
104,104,204,157,6143
104,104,204,96,6143
104,104,204,154,6143
104,104,204,229,6143
105,105,290,290,2774
105,105,290,293,2774
105,105,290,154,2774
105,105,290,169,2774
105,105,290,49,2774
106,106,109,109,6001
106,106,109,120,6001
107,107,95,95,6352
107,107,95,146,6352
107,107,95,40,6352
108,108,40,40,4652
108,108,40,263,4652
108,108,40,111,4652
108,108,40,2,4652
109,109,21,21,5833
109,109,21,203,5833
109,109,21,294,5833
109,109,21,48,5833
109,109,21,56,5833
110,110,141,141,4602
110,110,141,253,4602
110,110,141,199,4602
110,110,141,110,4602
111,111,90,90,1994
111,111,90,46,1994
111,111,90,181,1994
111,111,90,15,1994
111,111,90,171,1994
112,112,200,200,6379
112,112,200,222,6379
112,112,200,158,6379
113,113,32,32,4978
113,113,32,57,4978
113,113,32,295,4978
