1,2017-05-27 07:23:25,27,5,2017
2,2017-04-05 17:36:56,5,4,2017
3,2017-04-12 22:27:23,12,4,2017
4,2017-01-13 20:00:06,13,1,2017
5,2017-01-09 19:03:01,9,1,2017
6,2017-01-29 16:43:23,29,1,2017
7,2017-01-07 08:13:23,7,1,2017
8,2017-05-03 22:30:11,3,5,2017
9,2017-05-22 09:28:55,22,5,2017
10,2017-02-10 18:13:14,10,2,2017
11,2017-01-06 21:13:46,6,1,2017
12,2017-03-18 23:21:39,18,3,2017
13,2017-06-23 21:03:26,23,6,2017
14,2017-02-20 09:54:50,20,2,2017
15,2017-02-21 05:33:23,21,2,2017
16,2017-04-16 07:48:32,16,4,2017
17,2017-05-23 18:11:21,23,5,2017
18,2017-05-17 10:18:27,17,5,2017
19,2017-06-28 11:32:16,28,6,2017
20,2017-04-08 12:21:05,8,4,2017
21,2017-05-05 21:23:42,5,5,2017
22,2017-05-01 10:26:10,1,5,2017
23,2017-03-19 14:18:11,19,3,2017
24,2017-05-24 08:28:36,24,5,2017
25,2017-04-16 20:28:46,16,4,2017
26,2017-02-03 00:40:30,3,2,2017
27,2017-01-15 06:20:20,15,1,2017
28,2017-05-21 00:37:31,21,5,2017
29,2017-04-25 00:57:57,25,4,2017
30,2017-06-17 04:55:55,17,6,2017
31,2017-05-13 02:13:13,13,5,2017
32,2017-02-08 23:15:39,8,2,2017
33,2017-02-06 15:43:37,6,2,2017
34,2017-06-22 00:57:50,22,6,2017
35,2017-05-02 05:13:14,2,5,2017
36,2017-04-29 01:21:33,29,4,2017
37,2017-02-27 04:38:40,27,2,2017
38,2017-05-27 19:04:11,27,5,2017
39,2017-02-15 01:15:51,15,2,2017
40,2017-01-10 04:46:41,10,1,2017
