1,1,8,8,5988
1,1,8,3,5988
1,1,8,2,5988
2,2,7,7,4544
2,2,7,6,4544
2,2,7,5,4544
2,2,7,8,4544
3,3,7,7,1204
3,3,7,9,1204
3,3,7,4,1204
3,3,7,3,1204
3,3,7,6,1204
4,4,1,1,4391
4,4,1,4,4391
4,4,1,5,4391
4,4,1,9,4391
4,4,1,8,4391
5,5,2,2,5026
5,5,2,7,5026
5,5,2,9,5026
6,6,6,6,6555
6,6,6,5,6555
6,6,6,2,6555
7,7,2,2,924
7,7,2,10,924
8,8,6,6,3544
8,8,6,9,3544
8,8,6,4,3544
8,8,6,1,3544
8,8,6,10,3544
9,9,9,9,4231
9,9,9,6,4231
9,9,9,10,4231
10,10,5,5,5740
10,10,5,1,5740
10,10,5,10,5740
10,10,5,9,5740
10,10,5,3,5740
11,11,10,10,3808
11,11,10,7,3808
11,11,10,6,3808
11,11,10,2,3808
11,11,10,3,3808
12,12,4,4,1388
12,12,4,1,1388
12,12,4,5,1388
12,12,4,7,1388
12,12,4,2,1388
13,13,1,1,4904
13,13,1,3,4904
13,13,1,4,4904
14,14,9,9,5558
14,14,9,5,5558
15,15,3,3,3807
15,15,3,5,3807
15,15,3,10,3807
15,15,3,1,3807
16,16,9,9,3623
16,16,9,1,3623
16,16,9,10,3623
17,17,9,9,2810
17,17,9,7,2810
17,17,9,10,2810
17,17,9,5,2810
17,17,9,8,2810
18,18,1,1,608
18,18,1,8,608
19,19,7,7,5966
19,19,7,4,5966
19,19,7,3,5966
19,19,7,1,5966
20,20,1,1,1862
20,20,1,6,1862
20,20,1,9,1862
20,20,1,3,1862
20,20,1,7,1862
21,21,1,1,6316
21,21,1,5,6316
21,21,1,4,6316
21,21,1,10,6316
21,21,1,9,6316
22,22,5,5,4871
22,22,5,6,4871
22,22,5,4,4871
22,22,5,8,4871
22,22,5,3,4871
23,23,4,4,5183
23,23,4,8,5183
23,23,4,6,5183
24,24,1,1,906
24,24,1,7,906
25,25,4,4,5632
25,25,4,8,5632
26,26,6,6,6929
26,26,6,1,6929
26,26,6,8,6929
27,27,3,3,658
27,27,3,6,658
27,27,3,7,658
27,27,3,10,658
28,28,10,10,4974
28,28,10,6,4974
29,29,3,3,4865
29,29,3,5,4865
29,29,3,9,4865
30,30,5,5,4500
30,30,5,9,4500
30,30,5,1,4500
30,30,5,8,4500
30,30,5,10,4500
31,31,1,1,2231
31,31,1,9,2231
31,31,1,2,2231
32,32,3,3,5205
32,32,3,4,5205
32,32,3,1,5205
32,32,3,7,5205
32,32,3,5,5205
33,33,6,6,579
33,33,6,2,579
33,33,6,10,579
34,34,1,1,4466
34,34,1,6,4466
34,34,1,2,4466
35,35,10,10,6486
35,35,10,4,6486
35,35,10,9,6486
35,35,10,2,6486
35,35,10,5,6486
36,36,7,7,2289
36,36,7,8,2289
36,36,7,2,2289
37,37,2,2,6181
37,37,2,1,6181
38,38,5,5,3444
38,38,5,8,3444
39,39,1,1,846
39,39,1,9,846
40,40,1,1,6317
40,40,1,9,6317
40,40,1,8,6317
