1,1,3,3,1090
1,1,3,4,1090
1,1,3,8,1090
1,1,3,2,1090
1,1,3,10,1090
2,2,5,5,3596
2,2,5,1,3596
2,2,5,2,3596
3,3,4,4,5535
3,3,4,1,5535
3,3,4,6,5535
3,3,4,10,5535
3,3,4,2,5535
4,4,4,4,2515
4,4,4,5,2515
4,4,4,9,2515
5,5,2,2,544
5,5,2,6,544
6,6,9,9,5553
6,6,9,4,5553
6,6,9,2,5553
6,6,9,8,5553
6,6,9,5,5553
7,7,7,7,4489
7,7,7,2,4489
8,8,10,10,68
8,8,10,7,68
8,8,10,3,68
9,9,3,3,5294
9,9,3,5,5294
9,9,3,9,5294
9,9,3,10,5294
10,10,4,4,2565
10,10,4,9,2565
10,10,4,8,2565
10,10,4,10,2565
11,11,7,7,4151
11,11,7,1,4151
11,11,7,10,4151
12,12,3,3,1542
12,12,3,6,1542
12,12,3,4,1542
12,12,3,9,1542
13,13,2,2,3926
13,13,2,5,3926
14,14,5,5,1978
14,14,5,1,1978
14,14,5,4,1978
14,14,5,3,1978
15,15,10,10,1019
15,15,10,1,1019
16,16,2,2,4916
16,16,2,9,4916
16,16,2,1,4916
16,16,2,10,4916
16,16,2,3,4916
17,17,4,4,36
17,17,4,7,36
17,17,4,8,36
18,18,3,3,6603
18,18,3,1,6603
18,18,3,5,6603
18,18,3,9,6603
19,19,1,1,502
19,19,1,9,502
20,20,5,5,4070
20,20,5,8,4070
20,20,5,1,4070
20,20,5,6,4070
