1,2017-02-26 01:03:24,26,2,2017
2,2017-03-12 12:58:32,12,3,2017
3,2017-06-04 03:07:29,4,6,2017
4,2017-05-28 04:06:19,28,5,2017
5,2017-05-26 03:50:56,26,5,2017
6,2017-03-13 22:36:43,13,3,2017
7,2017-02-27 17:07:54,27,2,2017
8,2017-01-04 10:32:42,4,1,2017
9,2017-05-18 20:49:12,18,5,2017
10,2017-01-11 11:09:28,11,1,2017
11,2017-04-14 06:07:15,14,4,2017
12,2017-05-22 19:48:32,22,5,2017
13,2017-01-13 10:04:35,13,1,2017
14,2017-03-12 21:33:01,12,3,2017
15,2017-06-17 08:22:08,17,6,2017
16,2017-01-29 03:04:02,29,1,2017
17,2017-01-17 16:48:59,17,1,2017
18,2017-06-28 10:08:12,28,6,2017
19,2017-04-06 09:38:43,6,4,2017
20,2017-04-02 02:50:28,2,4,2017
21,2017-06-01 23:00:30,1,6,2017
22,2017-05-16 05:50:38,16,5,2017
23,2017-02-10 06:48:58,10,2,2017
24,2017-04-27 23:26:13,27,4,2017
25,2017-03-07 07:57:01,7,3,2017
26,2017-05-12 18:46:04,12,5,2017
27,2017-03-08 00:51:43,8,3,2017
28,2017-01-10 07:42:10,10,1,2017
29,2017-05-14 18:13:34,14,5,2017
30,2017-03-22 07:39:53,22,3,2017
31,2017-04-27 12:51:02,27,4,2017
32,2017-03-29 15:05:39,29,3,2017
33,2017-04-14 08:31:08,14,4,2017
34,2017-03-25 20:43:46,25,3,2017
35,2017-03-06 14:37:26,6,3,2017
36,2017-06-02 09:49:50,2,6,2017
37,2017-05-15 23:55:54,15,5,2017
38,2017-05-19 14:02:37,19,5,2017
39,2017-03-12 01:36:34,12,3,2017
40,2017-02-13 05:38:08,13,2,2017
41,2017-06-10 16:01:11,10,6,2017
42,2017-04-29 11:25:34,29,4,2017
43,2017-06-24 16:27:26,24,6,2017
44,2017-04-17 00:33:25,17,4,2017
45,2017-04-16 00:05:06,16,4,2017
46,2017-01-05 19:29:32,5,1,2017
47,2017-05-27 08:03:56,27,5,2017
48,2017-02-22 20:32:05,22,2,2017
49,2017-06-14 23:35:50,14,6,2017
50,2017-06-09 12:27:56,9,6,2017
51,2017-01-07 04:46:58,7,1,2017
52,2017-02-15 16:47:26,15,2,2017
53,2017-04-19 00:42:37,19,4,2017
54,2017-01-30 03:27:14,30,1,2017
55,2017-02-27 13:17:00,27,2,2017
56,2017-04-20 03:47:46,20,4,2017
57,2017-01-21 11:09:39,21,1,2017
58,2017-06-02 19:46:57,2,6,2017
59,2017-04-15 19:38:21,15,4,2017
60,2017-06-19 17:38:51,19,6,2017
61,2017-04-01 19:31:41,1,4,2017
62,2017-03-02 00:28:26,2,3,2017
63,2017-03-25 15:06:30,25,3,2017
64,2017-02-10 11:01:28,10,2,2017
65,2017-02-04 14:26:20,4,2,2017
66,2017-06-04 05:34:23,4,6,2017
67,2017-06-04 00:19:00,4,6,2017
68,2017-06-05 01:18:40,5,6,2017
69,2017-03-12 01:14:53,12,3,2017
70,2017-02-24 22:10:36,24,2,2017
71,2017-05-26 16:04:09,26,5,2017
72,2017-06-08 05:59:30,8,6,2017
73,2017-01-10 20:25:35,10,1,2017
74,2017-02-04 08:09:04,4,2,2017
75,2017-05-22 16:31:06,22,5,2017
76,2017-03-04 20:45:44,4,3,2017
77,2017-04-09 14:51:07,9,4,2017
78,2017-03-05 19:23:04,5,3,2017
79,2017-01-21 20:06:01,21,1,2017
80,2017-01-26 10:39:33,26,1,2017
81,2017-05-14 02:41:35,14,5,2017
82,2017-05-09 04:42:18,9,5,2017
83,2017-03-03 17:09:04,3,3,2017
84,2017-02-28 02:15:32,28,2,2017
85,2017-05-19 12:41:53,19,5,2017
86,2017-01-24 04:57:01,24,1,2017
87,2017-02-09 15:23:57,9,2,2017
88,2017-05-29 20:53:08,29,5,2017
89,2017-06-27 15:20:19,27,6,2017
90,2017-02-05 07:31:06,5,2,2017
91,2017-05-20 18:55:50,20,5,2017
92,2017-02-10 14:14:26,10,2,2017
93,2017-05-12 08:15:48,12,5,2017
94,2017-01-29 13:57:34,29,1,2017
95,2017-05-26 06:17:22,26,5,2017
96,2017-05-19 11:39:42,19,5,2017
97,2017-04-26 14:56:09,26,4,2017
98,2017-02-18 21:33:13,18,2,2017
99,2017-01-20 11:01:14,20,1,2017
100,2017-01-08 22:54:51,8,1,2017
101,2017-03-08 02:04:11,8,3,2017
102,2017-02-13 12:35:44,13,2,2017
103,2017-04-30 21:15:17,30,4,2017
104,2017-01-16 06:44:30,16,1,2017
105,2017-02-02 17:30:50,2,2,2017
106,2017-01-15 00:40:31,15,1,2017
107,2017-05-28 23:51:20,28,5,2017
108,2017-05-26 17:59:39,26,5,2017
109,2017-01-18 02:37:34,18,1,2017
110,2017-04-27 13:38:01,27,4,2017
111,2017-04-25 15:28:49,25,4,2017
112,2017-01-08 14:13:50,8,1,2017
113,2017-03-08 09:00:11,8,3,2017
114,2017-03-02 16:28:53,2,3,2017
115,2017-03-29 17:33:54,29,3,2017
116,2017-05-07 00:21:38,7,5,2017
117,2017-06-08 15:26:46,8,6,2017
118,2017-02-19 00:10:15,19,2,2017
119,2017-01-21 20:49:22,21,1,2017
120,2017-02-09 12:43:14,9,2,2017
121,2017-06-06 17:49:05,6,6,2017
122,2017-04-08 08:44:36,8,4,2017
123,2017-02-10 03:53:53,10,2,2017
124,2017-01-17 07:44:51,17,1,2017
125,2017-01-11 13:52:01,11,1,2017
126,2017-06-25 05:10:46,25,6,2017
127,2017-02-14 06:20:02,14,2,2017
128,2017-03-09 21:13:28,9,3,2017
129,2017-04-21 07:53:17,21,4,2017
130,2017-03-15 17:47:55,15,3,2017
131,2017-01-20 12:55:33,20,1,2017
132,2017-01-03 00:27:32,3,1,2017
133,2017-05-31 15:15:33,31,5,2017
134,2017-06-23 19:08:50,23,6,2017
135,2017-03-16 08:18:25,16,3,2017
136,2017-01-19 04:48:24,19,1,2017
137,2017-01-11 18:53:26,11,1,2017
138,2017-06-11 08:52:37,11,6,2017
139,2017-04-20 15:01:23,20,4,2017
140,2017-03-01 14:54:36,1,3,2017
141,2017-01-06 21:32:40,6,1,2017
142,2017-05-08 23:17:28,8,5,2017
143,2017-01-08 11:35:37,8,1,2017
144,2017-05-06 19:58:57,6,5,2017
145,2017-04-18 23:03:20,18,4,2017
146,2017-04-07 14:55:57,7,4,2017
147,2017-06-18 03:18:25,18,6,2017
148,2017-01-17 21:28:22,17,1,2017
149,2017-01-22 23:43:13,22,1,2017
150,2017-06-25 22:12:32,25,6,2017
151,2017-05-16 22:51:14,16,5,2017
152,2017-06-17 09:12:32,17,6,2017
153,2017-06-03 07:39:54,3,6,2017
154,2017-06-06 03:03:53,6,6,2017
155,2017-05-01 18:32:23,1,5,2017
156,2017-02-14 10:33:21,14,2,2017
157,2017-05-13 13:59:07,13,5,2017
158,2017-03-29 18:57:44,29,3,2017
159,2017-02-12 16:19:52,12,2,2017
160,2017-06-06 12:45:20,6,6,2017
