1,1,4,4,1835
1,1,4,6,1835
1,1,4,1,1835
2,2,5,5,2807
2,2,5,2,2807
2,2,5,6,2807
3,3,8,8,6065
3,3,8,6,6065
3,3,8,4,6065
3,3,8,1,6065
3,3,8,2,6065
4,4,4,4,6191
4,4,4,2,6191
4,4,4,6,6191
5,5,5,5,4898
5,5,5,1,4898
5,5,5,6,4898
5,5,5,8,4898
5,5,5,10,4898
6,6,8,8,4246
6,6,8,5,4246
6,6,8,2,4246
6,6,8,1,4246
6,6,8,10,4246
7,7,4,4,3346
7,7,4,5,3346
7,7,4,6,3346
8,8,8,8,2371
8,8,8,3,2371
8,8,8,9,2371
8,8,8,10,2371
8,8,8,6,2371
9,9,5,5,2877
9,9,5,6,2877
9,9,5,4,2877
10,10,8,8,7102
10,10,8,9,7102
11,11,6,6,1328
11,11,6,1,1328
11,11,6,2,1328
11,11,6,4,1328
11,11,6,10,1328
12,12,10,10,3618
12,12,10,2,3618
12,12,10,6,3618
12,12,10,5,3618
13,13,2,2,1319
13,13,2,9,1319
13,13,2,6,1319
13,13,2,7,1319
14,14,4,4,1736
14,14,4,9,1736
14,14,4,1,1736
14,14,4,5,1736
14,14,4,10,1736
15,15,2,2,2799
15,15,2,6,2799
16,16,10,10,78
16,16,10,9,78
16,16,10,3,78
17,17,4,4,1553
17,17,4,3,1553
18,18,1,1,1021
18,18,1,4,1021
19,19,6,6,682
19,19,6,2,682
19,19,6,4,682
19,19,6,7,682
20,20,10,10,3272
20,20,10,6,3272
21,21,5,5,7120
21,21,5,10,7120
21,21,5,9,7120
21,21,5,7,7120
22,22,5,5,3370
22,22,5,1,3370
22,22,5,7,3370
22,22,5,6,3370
23,23,1,1,2203
23,23,1,3,2203
23,23,1,6,2203
23,23,1,5,2203
23,23,1,10,2203
24,24,1,1,5898
24,24,1,10,5898
24,24,1,4,5898
24,24,1,7,5898
25,25,7,7,5249
25,25,7,1,5249
25,25,7,9,5249
25,25,7,3,5249
25,25,7,2,5249
26,26,8,8,4870
26,26,8,3,4870
26,26,8,10,4870
26,26,8,2,4870
26,26,8,6,4870
27,27,2,2,3954
27,27,2,4,3954
28,28,1,1,3093
28,28,1,10,3093
28,28,1,7,3093
28,28,1,6,3093
29,29,1,1,2322
29,29,1,7,2322
29,29,1,3,2322
29,29,1,8,2322
29,29,1,4,2322
30,30,7,7,1952
30,30,7,9,1952
