1,2017-06-08 13:09:46,8,6,2017
2,2017-05-02 18:58:46,2,5,2017
3,2017-05-15 11:27:20,15,5,2017
4,2017-01-23 00:37:19,23,1,2017
5,2017-02-18 10:16:16,18,2,2017
6,2017-06-25 04:37:47,25,6,2017
7,2017-05-26 00:06:13,26,5,2017
8,2017-05-23 05:16:45,23,5,2017
9,2017-01-03 13:01:12,3,1,2017
10,2017-05-21 19:05:04,21,5,2017
11,2017-05-13 05:05:45,13,5,2017
12,2017-03-01 22:11:08,1,3,2017
13,2017-06-27 10:14:45,27,6,2017
14,2017-03-10 11:54:24,10,3,2017
15,2017-02-21 01:34:12,21,2,2017
16,2017-02-08 18:27:08,8,2,2017
17,2017-02-13 12:29:30,13,2,2017
18,2017-03-16 23:06:26,16,3,2017
19,2017-03-07 02:30:44,7,3,2017
20,2017-02-03 17:39:00,3,2,2017
21,2017-05-12 12:54:53,12,5,2017
22,2017-04-04 08:47:57,4,4,2017
23,2017-01-17 19:07:38,17,1,2017
24,2017-04-07 01:38:43,7,4,2017
25,2017-04-16 20:01:43,16,4,2017
26,2017-06-02 21:35:44,2,6,2017
27,2017-05-02 08:54:10,2,5,2017
28,2017-03-07 12:53:26,7,3,2017
29,2017-06-10 06:48:52,10,6,2017
30,2017-06-26 23:47:52,26,6,2017
31,2017-05-14 17:17:05,14,5,2017
32,2017-05-29 15:07:07,29,5,2017
33,2017-02-14 11:00:46,14,2,2017
34,2017-05-24 23:05:53,24,5,2017
35,2017-03-19 10:38:30,19,3,2017
36,2017-06-05 16:53:32,5,6,2017
37,2017-04-29 04:56:01,29,4,2017
38,2017-01-21 18:21:24,21,1,2017
39,2017-04-18 06:35:21,18,4,2017
40,2017-04-05 23:48:48,5,4,2017
