1,1,4,4,417
1,1,4,6,417
2,2,4,4,3354
2,2,4,1,3354
2,2,4,6,3354
3,3,8,8,329
3,3,8,3,329
3,3,8,10,329
4,4,4,4,3335
4,4,4,1,3335
4,4,4,2,3335
5,5,2,2,6301
5,5,2,5,6301
5,5,2,9,6301
5,5,2,6,6301
6,6,8,8,2550
6,6,8,1,2550
6,6,8,9,2550
6,6,8,2,2550
7,7,3,3,6036
7,7,3,2,6036
8,8,6,6,2524
8,8,6,9,2524
8,8,6,3,2524
8,8,6,2,2524
8,8,6,7,2524
9,9,7,7,6547
9,9,7,8,6547
9,9,7,6,6547
9,9,7,9,6547
10,10,8,8,6889
10,10,8,3,6889
10,10,8,7,6889
11,11,9,9,6872
11,11,9,6,6872
11,11,9,7,6872
12,12,8,8,3854
12,12,8,7,3854
12,12,8,3,3854
12,12,8,10,3854
12,12,8,4,3854
13,13,3,3,2839
13,13,3,1,2839
14,14,1,1,6452
14,14,1,2,6452
14,14,1,6,6452
14,14,1,7,6452
14,14,1,5,6452
15,15,8,8,3182
15,15,8,7,3182
15,15,8,4,3182
15,15,8,9,3182
15,15,8,2,3182
16,16,5,5,2764
16,16,5,10,2764
17,17,6,6,3458
17,17,6,3,3458
17,17,6,4,3458
17,17,6,5,3458
17,17,6,2,3458
18,18,2,2,4475
18,18,2,10,4475
18,18,2,5,4475
19,19,7,7,1928
19,19,7,2,1928
19,19,7,9,1928
19,19,7,1,1928
20,20,4,4,3491
20,20,4,10,3491
20,20,4,5,3491
20,20,4,2,3491
21,21,1,1,5023
21,21,1,5,5023
21,21,1,6,5023
21,21,1,2,5023
21,21,1,8,5023
22,22,1,1,45
22,22,1,3,45
23,23,9,9,6007
23,23,9,1,6007
23,23,9,8,6007
24,24,9,9,3463
24,24,9,10,3463
24,24,9,7,3463
24,24,9,6,3463
24,24,9,3,3463
25,25,4,4,1041
25,25,4,6,1041
25,25,4,3,1041
25,25,4,9,1041
26,26,1,1,2845
26,26,1,6,2845
27,27,4,4,6337
27,27,4,9,6337
27,27,4,1,6337
27,27,4,5,6337
27,27,4,7,6337
28,28,3,3,2331
28,28,3,5,2331
28,28,3,8,2331
28,28,3,2,2331
28,28,3,4,2331
29,29,1,1,4863
29,29,1,4,4863
30,30,9,9,2838
30,30,9,6,2838
31,31,1,1,5314
31,31,1,8,5314
31,31,1,3,5314
32,32,6,6,2634
32,32,6,10,2634
33,33,3,3,6518
33,33,3,1,6518
33,33,3,2,6518
34,34,10,10,6349
34,34,10,7,6349
35,35,6,6,6191
35,35,6,9,6191
36,36,4,4,6687
36,36,4,8,6687
36,36,4,6,6687
37,37,7,7,2890
37,37,7,4,2890
37,37,7,10,2890
38,38,3,3,1660
38,38,3,5,1660
38,38,3,6,1660
38,38,3,7,1660
39,39,7,7,7009
39,39,7,9,7009
39,39,7,4,7009
39,39,7,5,7009
39,39,7,10,7009
40,40,8,8,7052
40,40,8,5,7052
40,40,8,4,7052
40,40,8,10,7052
40,40,8,3,7052
41,41,3,3,394
41,41,3,1,394
41,41,3,10,394
41,41,3,2,394
42,42,9,9,3366
42,42,9,10,3366
42,42,9,1,3366
42,42,9,6,3366
42,42,9,8,3366
43,43,9,9,1666
43,43,9,8,1666
43,43,9,10,1666
43,43,9,1,1666
43,43,9,3,1666
44,44,6,6,2406
44,44,6,2,2406
44,44,6,3,2406
45,45,1,1,1801
45,45,1,10,1801
45,45,1,2,1801
45,45,1,5,1801
46,46,6,6,1285
46,46,6,3,1285
46,46,6,1,1285
46,46,6,4,1285
47,47,5,5,1685
47,47,5,8,1685
48,48,10,10,2669
48,48,10,4,2669
48,48,10,7,2669
48,48,10,6,2669
48,48,10,1,2669
49,49,8,8,847
49,49,8,2,847
49,49,8,3,847
50,50,6,6,1855
50,50,6,10,1855
