1,2017-03-17 05:17:11,17,3,2017
2,2017-01-17 22:44:37,17,1,2017
3,2017-03-28 19:23:50,28,3,2017
4,2017-05-03 02:40:57,3,5,2017
5,2017-05-13 16:03:12,13,5,2017
6,2017-01-22 11:54:26,22,1,2017
7,2017-02-20 00:21:36,20,2,2017
8,2017-01-22 09:29:45,22,1,2017
9,2017-02-05 14:54:52,5,2,2017
10,2017-04-01 13:02:10,1,4,2017
11,2017-05-04 17:43:38,4,5,2017
12,2017-05-02 04:28:37,2,5,2017
13,2017-04-29 19:08:23,29,4,2017
14,2017-03-02 12:24:57,2,3,2017
15,2017-03-16 06:16:02,16,3,2017
16,2017-01-21 10:46:49,21,1,2017
17,2017-04-07 03:40:24,7,4,2017
18,2017-06-09 05:37:32,9,6,2017
19,2017-02-04 20:19:04,4,2,2017
20,2017-03-31 05:07:01,31,3,2017
21,2017-03-15 12:56:42,15,3,2017
22,2017-02-10 17:36:25,10,2,2017
23,2017-02-26 13:02:45,26,2,2017
24,2017-05-24 21:35:18,24,5,2017
25,2017-01-08 04:17:39,8,1,2017
26,2017-03-09 14:29:01,9,3,2017
27,2017-01-30 05:55:25,30,1,2017
28,2017-03-09 05:14:23,9,3,2017
29,2017-03-22 05:52:04,22,3,2017
30,2017-03-01 20:33:12,1,3,2017
31,2017-03-22 16:53:48,22,3,2017
32,2017-03-12 11:18:25,12,3,2017
33,2017-03-03 21:29:16,3,3,2017
34,2017-03-04 14:33:08,4,3,2017
35,2017-04-13 12:44:12,13,4,2017
36,2017-06-22 01:16:10,22,6,2017
37,2017-01-24 07:34:01,24,1,2017
38,2017-01-19 19:49:11,19,1,2017
39,2017-05-07 14:41:44,7,5,2017
40,2017-01-22 10:11:46,22,1,2017
41,2017-06-29 03:54:16,29,6,2017
42,2017-03-12 22:17:15,12,3,2017
43,2017-04-08 13:42:19,8,4,2017
44,2017-02-12 22:43:04,12,2,2017
45,2017-01-21 07:48:57,21,1,2017
46,2017-01-21 00:46:31,21,1,2017
47,2017-01-21 05:25:18,21,1,2017
48,2017-01-29 00:03:42,29,1,2017
49,2017-04-02 05:50:48,2,4,2017
50,2017-05-09 11:00:45,9,5,2017
