1,1,5,5,5085
1,1,5,9,5085
1,1,5,7,5085
2,2,3,3,5599
2,2,3,7,5599
3,3,9,9,5753
3,3,9,2,5753
3,3,9,4,5753
3,3,9,3,5753
4,4,4,4,989
4,4,4,7,989
4,4,4,6,989
4,4,4,5,989
5,5,9,9,1110
5,5,9,2,1110
5,5,9,3,1110
5,5,9,10,1110
6,6,6,6,5612
6,6,6,5,5612
6,6,6,4,5612
6,6,6,1,5612
6,6,6,10,5612
7,7,1,1,1813
7,7,1,5,1813
8,8,4,4,1861
8,8,4,2,1861
8,8,4,8,1861
8,8,4,6,1861
8,8,4,5,1861
9,9,3,3,3371
9,9,3,10,3371
9,9,3,2,3371
9,9,3,7,3371
10,10,5,5,760
10,10,5,1,760
10,10,5,9,760
10,10,5,8,760
10,10,5,10,760
11,11,5,5,4025
11,11,5,10,4025
12,12,10,10,4848
12,12,10,7,4848
12,12,10,6,4848
12,12,10,5,4848
12,12,10,8,4848
13,13,7,7,4912
13,13,7,5,4912
13,13,7,6,4912
14,14,1,1,358
14,14,1,4,358
14,14,1,9,358
14,14,1,6,358
14,14,1,7,358
15,15,7,7,6383
15,15,7,10,6383
15,15,7,6,6383
15,15,7,3,6383
15,15,7,8,6383
16,16,9,9,1790
16,16,9,10,1790
16,16,9,7,1790
16,16,9,8,1790
17,17,6,6,4717
17,17,6,8,4717
17,17,6,5,4717
17,17,6,10,4717
17,17,6,2,4717
18,18,4,4,5077
18,18,4,10,5077
18,18,4,1,5077
18,18,4,7,5077
19,19,8,8,1877
19,19,8,2,1877
20,20,4,4,278
20,20,4,2,278
20,20,4,7,278
20,20,4,10,278
20,20,4,5,278
