1,2017-03-16 22:07:20,16,3,2017
2,2017-06-30 16:25:06,30,6,2017
3,2017-01-14 07:46:58,14,1,2017
4,2017-06-01 23:04:33,1,6,2017
5,2017-03-28 19:57:56,28,3,2017
6,2017-05-15 03:49:13,15,5,2017
7,2017-02-13 05:48:49,13,2,2017
8,2017-03-21 15:17:25,21,3,2017
9,2017-03-10 04:27:28,10,3,2017
10,2017-03-20 14:39:23,20,3,2017
11,2017-01-10 08:45:18,10,1,2017
12,2017-05-29 03:27:24,29,5,2017
13,2017-02-24 05:22:47,24,2,2017
14,2017-03-19 23:21:46,19,3,2017
15,2017-04-11 13:18:20,11,4,2017
16,2017-01-11 11:52:22,11,1,2017
17,2017-04-19 10:08:15,19,4,2017
18,2017-05-25 17:10:47,25,5,2017
19,2017-02-14 17:04:29,14,2,2017
20,2017-06-25 17:32:52,25,6,2017
