1,2017-06-17 21:09:11,17,6,2017
2,2017-03-05 02:54:54,5,3,2017
3,2017-02-05 22:23:19,5,2,2017
4,2017-03-19 12:01:05,19,3,2017
5,2017-05-19 13:01:29,19,5,2017
6,2017-02-11 10:49:49,11,2,2017
7,2017-01-12 08:26:02,12,1,2017
8,2017-03-31 16:48:38,31,3,2017
9,2017-02-10 23:08:22,10,2,2017
10,2017-02-22 10:33:54,22,2,2017
11,2017-02-17 01:06:53,17,2,2017
12,2017-03-21 07:48:23,21,3,2017
13,2017-01-06 22:06:38,6,1,2017
14,2017-03-31 13:53:19,31,3,2017
15,2017-06-03 04:10:34,3,6,2017
16,2017-05-11 04:26:02,11,5,2017
17,2017-02-27 23:58:46,27,2,2017
18,2017-02-11 22:03:39,11,2,2017
19,2017-01-10 15:47:57,10,1,2017
20,2017-04-21 05:27:14,21,4,2017
21,2017-02-20 05:48:01,20,2,2017
22,2017-05-18 05:08:35,18,5,2017
23,2017-02-12 02:30:38,12,2,2017
24,2017-02-01 01:24:59,1,2,2017
25,2017-03-21 04:30:55,21,3,2017
26,2017-02-22 10:54:21,22,2,2017
27,2017-04-03 12:13:44,3,4,2017
28,2017-03-20 05:09:16,20,3,2017
29,2017-06-06 08:33:43,6,6,2017
30,2017-01-04 04:21:46,4,1,2017
31,2017-02-08 09:02:52,8,2,2017
32,2017-03-07 21:49:12,7,3,2017
33,2017-02-08 12:27:55,8,2,2017
34,2017-02-03 15:50:27,3,2,2017
35,2017-03-02 18:10:09,2,3,2017
36,2017-03-13 21:20:51,13,3,2017
37,2017-01-13 09:40:20,13,1,2017
38,2017-04-05 06:27:14,5,4,2017
39,2017-04-15 07:04:11,15,4,2017
40,2017-03-28 04:20:39,28,3,2017
41,2017-01-29 08:55:23,29,1,2017
42,2017-06-10 08:59:59,10,6,2017
43,2017-04-02 07:53:59,2,4,2017
44,2017-02-04 19:10:07,4,2,2017
45,2017-03-04 22:15:56,4,3,2017
46,2017-05-23 03:08:19,23,5,2017
47,2017-06-12 01:51:44,12,6,2017
48,2017-04-18 13:40:24,18,4,2017
49,2017-02-05 14:41:26,5,2,2017
50,2017-01-23 12:40:49,23,1,2017
